step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1,word_loss,dew_d1,dew_d2,dew_d4,dew_d8,dew_d16,dew_d32,dew_d64,dew_d128
11870,2967,5e-4,0.577461,1.7815,2605.11,1.6354,0.104074,0.059956,2.950186,0.040822,0.068227,0.053899,0.059508,0.057388,0.062854,0.057857,0.063697
11880,2970,5e-4,0.740933,2.0979,3028.14,1.6132,0.116589,0.067278,3.909005,0.061708,0.067700,0.061334,0.067234,0.072565,0.056366,0.066539,0.073454
11890,2972,5e-4,0.661838,1.9384,2341.67,1.6581,0.112633,0.065755,3.430192,0.045883,0.052836,0.059341,0.057115,0.061822,0.067178,0.066498,0.068533
11900,2975,5e-4,0.613884,1.8476,2289.87,1.6120,0.105183,0.061608,3.212139,0.060118,0.066340,0.066566,0.059126,0.060352,0.062677,0.061306,0.060719
11910,2977,5e-4,0.587323,1.7992,2341.29,1.5713,0.105322,0.060648,3.055433,0.054368,0.067296,0.060600,0.054890,0.061972,0.058490,0.061435,0.058453
11920,2980,5e-4,0.581350,1.7885,2293.35,1.6482,0.102966,0.062026,2.987979,0.073573,0.087831,0.067074,0.061980,0.057117,0.058849,0.063006,0.060170
11930,2982,5e-4,0.644114,1.9043,2309.58,1.6552,0.107427,0.066748,3.348479,0.069522,0.073081,0.064485,0.064896,0.055450,0.060459,0.062415,0.082903
11940,2985,5e-4,0.612196,1.8445,2583.77,1.6829,0.105937,0.062355,3.140452,0.050431,0.056954,0.063083,0.069692,0.066586,0.060641,0.059976,0.065124
11950,2987,5e-4,0.598961,1.8202,2826.64,1.6236,0.108601,0.062920,3.112294,0.045315,0.056298,0.061595,0.055610,0.054922,0.062668,0.064033,0.066300
11960,2990,5e-4,0.605550,1.8323,2523.03,1.6290,0.105716,0.061001,3.159184,0.055358,0.059574,0.058137,0.050117,0.057486,0.059941,0.062078,0.063390
11970,2992,5e-4,0.589752,1.8035,2140.49,1.6048,0.104130,0.060707,3.111771,0.050988,0.054098,0.068063,0.054061,0.054840,0.061368,0.061225,0.062979
11980,2995,5e-4,0.634259,1.8856,2549.38,1.5924,0.107014,0.061993,3.342010,0.037874,0.044947,0.061819,0.059553,0.061020,0.065330,0.059535,0.063206
11990,2997,5e-4,0.696660,2.0070,3322.18,1.5782,0.113816,0.067394,3.635490,0.071734,0.086355,0.066571,0.061308,0.064866,0.060137,0.065710,0.074280
12000,3000,5e-4,0.655575,1.9263,2608.12,1.5850,0.109071,0.064699,3.448194,0.067054,0.064122,0.075067,0.069157,0.062713,0.063832,0.064484,0.062125
12010,3002,5e-4,0.624186,1.8667,2434.38,1.6301,0.108008,0.062340,3.245261,0.057680,0.067723,0.056814,0.054718,0.066687,0.063751,0.060625,0.065616
12020,3005,5e-4,0.560745,1.7520,2494.35,1.6813,0.102767,0.061198,2.786250,0.069938,0.050903,0.049403,0.059875,0.055198,0.058724,0.061818,0.061369
12030,3007,5e-4,0.615862,1.8513,2424.65,1.5955,0.108003,0.064098,3.176378,0.054291,0.066838,0.057685,0.065190,0.062207,0.064283,0.062610,0.069757
12040,3010,5e-4,0.588781,1.8018,2035.03,1.6344,0.106721,0.063867,3.039441,0.046033,0.066631,0.065568,0.062263,0.063975,0.062398,0.064991,0.061585
12050,3012,5e-4,0.591180,1.8061,2410.67,1.6098,0.106626,0.061419,3.008443,0.064257,0.051794,0.059374,0.060911,0.056677,0.064603,0.060638,0.064223
12060,3015,5e-4,0.601698,1.8252,3334.33,1.5730,0.107741,0.062119,3.151688,0.064285,0.044511,0.077685,0.064028,0.059719,0.061828,0.058622,0.062320
12070,3017,5e-4,0.573112,1.7738,2440.21,1.5942,0.102724,0.060961,2.977588,0.051284,0.054663,0.065309,0.066062,0.063244,0.059575,0.057666,0.070456
12080,3020,5e-4,0.557835,1.7469,2578.62,1.6219,0.104456,0.060595,2.854777,0.072163,0.066049,0.068078,0.054822,0.056399,0.058358,0.061043,0.061530
12090,3022,5e-4,0.605199,1.8316,2326.97,1.5934,0.108751,0.064449,3.090310,0.061767,0.070620,0.063274,0.062846,0.054130,0.059669,0.063737,0.078473
12100,3025,5e-4,0.561103,1.7526,3054.15,1.6328,0.100938,0.059225,2.825637,0.053297,0.044767,0.058599,0.064977,0.058023,0.059470,0.059096,0.056740
12110,3027,5e-4,0.614454,1.8486,2409.52,1.5407,0.105626,0.062249,3.226226,0.045752,0.075126,0.062348,0.057586,0.059821,0.060240,0.061544,0.065811
12120,3030,5e-4,0.595711,1.8143,2466.57,1.5217,0.102403,0.060816,3.089929,0.061158,0.072602,0.073785,0.062858,0.060486,0.055476,0.059280,0.068682
12130,3032,5e-4,0.634013,1.8852,2105.95,1.4901,0.110436,0.063645,3.373904,0.056674,0.069916,0.067180,0.059068,0.062743,0.059961,0.065336,0.064439
12140,3035,5e-4,0.601405,1.8247,2632.96,1.5066,0.106212,0.063881,3.149842,0.050410,0.048313,0.059243,0.069588,0.059823,0.061932,0.060549,0.069078
12150,3037,5e-4,0.595079,1.8132,2314.49,1.4759,0.104914,0.063402,3.116811,0.077847,0.067915,0.075502,0.052174,0.062116,0.060509,0.066488,0.065188
12160,3040,5e-4,0.655027,1.9252,2673.96,1.5068,0.109115,0.064203,3.405203,0.078543,0.072014,0.066654,0.060645,0.063507,0.062831,0.064015,0.063853
12170,3042,5e-4,0.554783,1.7416,2229.90,1.5026,0.104095,0.064647,2.896777,0.053869,0.085019,0.061969,0.052145,0.071643,0.059022,0.063179,0.068476
12180,3045,5e-4,0.553677,1.7396,1971.13,1.5570,0.100132,0.060205,2.851095,0.066347,0.069733,0.069641,0.058499,0.057677,0.057824,0.059978,0.061982
12190,3047,5e-4,0.596331,1.8154,2169.57,1.4938,0.107996,0.066980,3.099585,0.049564,0.069747,0.071506,0.062305,0.063112,0.061246,0.063643,0.080113
12200,3050,5e-4,0.595048,1.8131,2365.75,1.5325,0.104063,0.060465,3.074648,0.048980,0.054980,0.070823,0.057260,0.063109,0.061024,0.059372,0.059993
12210,3052,5e-4,0.621406,1.8615,2849.64,1.5141,0.106675,0.064732,3.154977,0.060528,0.066662,0.061289,0.060110,0.061887,0.061262,0.066366,0.065530
12220,3055,5e-4,0.640361,1.8972,2533.08,1.5091,0.109668,0.067330,3.371418,0.081323,0.057702,0.066909,0.065527,0.069183,0.066329,0.065206,0.066608
12230,3057,5e-4,0.619292,1.8576,2371.14,1.4958,0.107594,0.062810,3.216414,0.065650,0.071750,0.067779,0.058805,0.056369,0.060535,0.062177,0.066503
12240,3060,5e-4,0.648637,1.9129,2343.39,1.4901,0.110852,0.067135,3.447589,0.041457,0.061793,0.077244,0.069862,0.067442,0.067637,0.068025,0.065403
12250,3062,5e-4,0.638210,1.8931,2170.07,1.5082,0.108684,0.065034,3.319670,0.044729,0.062667,0.068071,0.063082,0.055562,0.066305,0.062697,0.067250
12260,3065,5e-4,0.576841,1.7804,2457.89,1.5337,0.103569,0.062420,2.959070,0.059130,0.059504,0.071552,0.056042,0.060663,0.063380,0.062827,0.061868
12270,3067,5e-4,0.658682,1.9322,2041.51,1.5239,0.108050,0.062824,3.425382,0.059193,0.057864,0.055414,0.064984,0.059254,0.059503,0.063730,0.067117
12280,3070,5e-4,0.661749,1.9382,3086.95,1.5100,0.112720,0.064609,3.470459,0.069453,0.080649,0.061968,0.064141,0.060636,0.062543,0.061584,0.065898
12290,3072,5e-4,0.559233,1.7493,2442.87,1.4881,0.103564,0.061525,2.895487,0.054656,0.066425,0.071595,0.058106,0.055818,0.054973,0.063127,0.064398
12300,3075,5e-4,0.623256,1.8650,2655.62,1.5636,0.106678,0.062067,3.207618,0.082116,0.072341,0.051834,0.056146,0.053338,0.057179,0.060351,0.070328
12310,3077,5e-4,0.678429,1.9708,2673.31,1.4978,0.110778,0.060958,3.523084,0.056542,0.052599,0.063350,0.058580,0.063865,0.061572,0.060066,0.060993
12320,3080,5e-4,0.682826,1.9795,2117.98,1.5336,0.109582,0.064675,3.555298,0.061854,0.068995,0.056649,0.060573,0.057579,0.064728,0.062509,0.078898
12330,3082,5e-4,0.657924,1.9308,2248.02,1.4762,0.110899,0.064518,3.449542,0.065306,0.070776,0.068436,0.058001,0.069826,0.064938,0.061718,0.065920
12340,3085,5e-4,0.630360,1.8783,2606.93,1.5154,0.109187,0.064010,3.268836,0.043292,0.070244,0.068812,0.056978,0.063490,0.058095,0.062668,0.067391
12350,3087,5e-4,0.625337,1.8689,2081.24,1.4309,0.105856,0.059440,3.387559,0.050399,0.053624,0.053106,0.065391,0.058790,0.057482,0.057991,0.062626
12360,3090,5e-4,0.592778,1.8090,2256.24,1.5506,0.105417,0.060730,3.042285,0.062576,0.076028,0.084411,0.066656,0.056066,0.060884,0.058056,0.061173
12370,3092,5e-4,0.626618,1.8713,2252.04,1.4608,0.108855,0.061709,3.322519,0.056546,0.056097,0.067272,0.053632,0.054759,0.059094,0.063597,0.063992
12380,3095,5e-4,0.619097,1.8573,2604.31,1.5096,0.106470,0.059969,3.271020,0.049783,0.051992,0.062590,0.051777,0.061304,0.059599,0.058959,0.060765
12390,3097,5e-4,0.606926,1.8348,2103.28,1.5021,0.105959,0.063067,3.143097,0.074266,0.069026,0.053915,0.064877,0.055711,0.063527,0.064356,0.064993
12400,3100,5e-4,0.614546,1.8488,1900.24,1.5446,0.105519,0.062480,3.242622,0.028480,0.049292,0.057596,0.066332,0.061803,0.059319,0.064343,0.065129
12410,3102,5e-4,0.624182,1.8667,2577.01,1.5171,0.108036,0.063855,3.178232,0.069451,0.052627,0.061086,0.065088,0.068501,0.065171,0.062834,0.063766
12420,3105,5e-4,0.645791,1.9075,2340.70,1.5136,0.107440,0.063366,3.360482,0.065303,0.079960,0.090335,0.065618,0.062206,0.062257,0.064034,0.059512
12430,3107,5e-4,0.665532,1.9455,2516.18,1.4935,0.111170,0.064502,3.470343,0.056104,0.061969,0.066464,0.061908,0.062694,0.063775,0.062249,0.067375
12440,3110,5e-4,0.644709,1.9054,2002.88,1.5032,0.107218,0.061481,3.391293,0.060769,0.063882,0.071243,0.054827,0.060405,0.060767,0.059779,0.069433
12450,3112,5e-4,0.561242,1.7528,2083.37,1.5017,0.102177,0.061780,2.912607,0.059332,0.070896,0.061899,0.066818,0.057332,0.064805,0.060668,0.059744
12460,3115,5e-4,0.622051,1.8627,2410.43,1.5043,0.105735,0.060732,3.267984,0.062631,0.069025,0.063030,0.055608,0.056789,0.063343,0.060101,0.063228
12470,3117,5e-4,0.568827,1.7662,2310.15,1.5094,0.103840,0.061398,2.919502,0.060528,0.052652,0.054333,0.062516,0.065045,0.058108,0.060348,0.064007
12480,3120,5e-4,0.625876,1.8699,2172.99,1.5216,0.106028,0.063764,3.301886,0.054830,0.070310,0.067526,0.068108,0.063920,0.065386,0.063232,0.058198
12490,3122,5e-4,0.695686,2.0051,2667.16,1.4455,0.111184,0.064563,3.677578,0.058197,0.076856,0.084311,0.070633,0.063441,0.064217,0.062228,0.064422
12500,3125,5e-4,0.675476,1.9650,2258.83,1.5055,0.108684,0.065326,3.525084,0.062584,0.064275,0.060926,0.063132,0.072046,0.058216,0.067747,0.064115
12510,3127,5e-4,0.597741,1.8180,2005.48,1.4738,0.105677,0.061892,3.138635,0.046217,0.065701,0.061525,0.059175,0.057955,0.061025,0.061234,0.066742
12520,3130,5e-4,0.528437,1.6963,1965.59,1.5759,0.096505,0.057197,2.694581,0.057267,0.065810,0.064378,0.061552,0.054023,0.055251,0.057062,0.055812
12530,3132,5e-4,0.584397,1.7939,2093.20,1.4661,0.105025,0.060518,3.102310,0.060037,0.057799,0.054783,0.063630,0.055801,0.061343,0.059494,0.061231
12540,3135,5e-4,0.584788,1.7946,2472.41,1.5184,0.104705,0.062727,3.058487,0.048293,0.045503,0.063221,0.065409,0.063918,0.060439,0.065623,0.057939
12550,3137,5e-4,0.616400,1.8522,2375.96,1.4930,0.106571,0.062835,3.208673,0.061478,0.090992,0.073235,0.061700,0.059536,0.057150,0.063491,0.065893
12560,3140,5e-4,0.522562,1.6863,2022.49,1.5307,0.099002,0.059747,2.711822,0.047515,0.073091,0.060118,0.055341,0.059051,0.058406,0.060233,0.057890
12570,3142,5e-4,0.601771,1.8253,2298.73,1.4913,0.106301,0.064861,3.119041,0.070433,0.086084,0.064693,0.061374,0.062897,0.062918,0.062699,0.068245
12580,3145,5e-4,0.587515,1.7995,2937.27,1.5111,0.105465,0.062481,3.002333,0.047305,0.054339,0.053338,0.056516,0.059759,0.059770,0.062029,0.063134
12590,3147,5e-4,0.583037,1.7915,2425.23,1.5171,0.104346,0.061235,2.962377,0.088079,0.075575,0.070367,0.058047,0.060455,0.060559,0.057694,0.063289
12600,3150,5e-4,0.667941,1.9502,2463.44,1.4717,0.112166,0.065209,3.562941,0.074774,0.060613,0.066046,0.054626,0.059123,0.062296,0.063142,0.081250
12610,3152,5e-4,0.550813,1.7347,2104.89,1.5398,0.101867,0.058644,2.792492,0.066373,0.072314,0.061411,0.067134,0.052600,0.057955,0.057771,0.058109
12620,3155,5e-4,0.595396,1.8137,2144.77,1.5380,0.104072,0.061195,3.104638,0.043957,0.064650,0.062758,0.064425,0.064993,0.058968,0.062439,0.061313
12630,3157,5e-4,0.628872,1.8755,2150.71,1.4525,0.108696,0.063739,3.340983,0.059522,0.057658,0.053287,0.058113,0.060228,0.063279,0.061710,0.071019
12640,3160,5e-4,0.601304,1.8245,2255.83,1.5437,0.106738,0.062967,3.131717,0.056015,0.064244,0.057378,0.053555,0.057820,0.060182,0.066571,0.062084
12650,3162,5e-4,0.662800,1.9402,2529.07,1.4211,0.108143,0.062367,3.554516,0.068753,0.070183,0.063197,0.058172,0.058879,0.063128,0.061974,0.060878
12660,3165,5e-4,0.580634,1.7872,2604.97,1.5136,0.101980,0.059681,2.992474,0.052938,0.075453,0.072408,0.056501,0.057039,0.055586,0.056731,0.060552
12670,3167,5e-4,0.619684,1.8583,2428.31,1.5096,0.106675,0.059780,3.229794,0.071317,0.055834,0.056386,0.062152,0.058711,0.058396,0.061026,0.056129
12680,3170,5e-4,0.620581,1.8600,2505.93,1.5095,0.108124,0.066588,3.221684,0.057169,0.051286,0.057406,0.056616,0.065251,0.065212,0.068356,0.065270
12690,3172,5e-4,0.594542,1.8122,1999.97,1.5238,0.103444,0.061433,3.053236,0.064098,0.059419,0.069507,0.059162,0.057925,0.057739,0.062170,0.067495
12700,3175,5e-4,0.648273,1.9122,2510.49,1.5101,0.104697,0.059168,3.375065,0.068651,0.069313,0.061838,0.057604,0.057725,0.058870,0.058523,0.058493
12710,3177,5e-4,0.575181,1.7775,2277.23,1.4992,0.100089,0.058718,2.940177,0.055215,0.058397,0.049396,0.054917,0.055300,0.055899,0.061546,0.059589
12720,3180,5e-4,0.650383,1.9163,2924.16,1.5080,0.109183,0.062360,3.343626,0.057158,0.048374,0.067345,0.054239,0.060768,0.059640,0.063385,0.062560
12730,3182,5e-4,0.700514,2.0148,2516.42,1.5380,0.109034,0.063475,3.571154,0.072686,0.051341,0.051357,0.056457,0.058929,0.066364,0.063441,0.065698
12740,3185,5e-4,0.571604,1.7711,2232.81,1.5430,0.104429,0.062566,2.950761,0.054734,0.066342,0.056916,0.064096,0.058023,0.064275,0.062373,0.063269
12750,3187,5e-4,0.614336,1.8484,2109.54,1.4889,0.108110,0.064907,3.187829,0.060435,0.071613,0.060883,0.056858,0.062498,0.064096,0.064755,0.064242
12760,3190,5e-4,0.530962,1.7006,1934.49,1.5610,0.100817,0.059658,2.767631,0.059804,0.058751,0.067264,0.064151,0.054908,0.056552,0.062519,0.055382
12770,3192,5e-4,0.639186,1.8949,2408.88,1.4371,0.109046,0.063040,3.395327,0.047412,0.054822,0.060299,0.066115,0.059113,0.065719,0.060208,0.069294
12780,3195,5e-4,0.615325,1.8503,2332.41,1.5265,0.105914,0.061816,3.207176,0.039794,0.061544,0.058061,0.063501,0.057309,0.062065,0.062196,0.065398
12790,3197,5e-4,0.686679,1.9871,2954.13,1.4600,0.111358,0.063806,3.597253,0.056908,0.058335,0.067660,0.053463,0.061386,0.059531,0.066676,0.063333
12800,3200,5e-4,0.615182,1.8500,2273.28,1.5044,0.108004,0.063593,3.229233,0.062966,0.066942,0.054403,0.078905,0.057667,0.059814,0.066435,0.060670
12810,3202,5e-4,0.636734,1.8903,2363.03,1.4765,0.106679,0.060866,3.319569,0.052583,0.060404,0.061328,0.054392,0.051615,0.061764,0.061299,0.062635
12820,3205,5e-4,0.581568,1.7888,2459.81,1.5562,0.099240,0.056568,2.940250,0.051603,0.053784,0.059220,0.054496,0.059575,0.049576,0.056787,0.063104
12830,3207,5e-4,0.526517,1.6930,2212.98,1.5370,0.096935,0.056716,2.669162,0.049385,0.069030,0.062463,0.049779,0.057115,0.053587,0.054700,0.061682
12840,3210,5e-4,0.582025,1.7897,2712.14,1.5303,0.102400,0.061679,2.973693,0.123713,0.069688,0.072460,0.064654,0.055879,0.059072,0.059296,0.063487
12850,3212,5e-4,0.623783,1.8660,2173.19,1.4828,0.107320,0.063220,3.282021,0.062729,0.059227,0.061316,0.066286,0.059360,0.063989,0.062598,0.062823
12860,3215,5e-4,0.608726,1.8381,2143.51,1.5040,0.105190,0.063702,3.181211,0.103428,0.069588,0.085739,0.059828,0.063082,0.063302,0.060843,0.063788
12870,3217,5e-4,0.650795,1.9171,2109.41,1.4501,0.107786,0.063441,3.450935,0.047995,0.062061,0.067066,0.061913,0.059641,0.061347,0.064346,0.067115
12880,3220,5e-4,0.621316,1.8614,2483.66,1.4727,0.106579,0.066525,3.295293,0.070516,0.068412,0.081397,0.056360,0.062515,0.062829,0.066571,0.070855
12890,3222,5e-4,0.586291,1.7973,2001.74,1.4975,0.101590,0.059307,3.071621,0.061054,0.078929,0.062661,0.057473,0.059508,0.060063,0.057342,0.060091
12900,3225,5e-4,0.677815,1.9696,2412.62,1.4948,0.108901,0.062394,3.569717,0.056930,0.057808,0.054230,0.054273,0.054646,0.065054,0.061713,0.063305
12910,3227,5e-4,0.561786,1.7538,2372.47,1.5065,0.102910,0.061155,2.887854,0.055353,0.066617,0.053444,0.055629,0.057256,0.061023,0.059435,0.066558
12920,3230,5e-4,0.568560,1.7657,1973.81,1.5707,0.100666,0.060361,2.874120,0.048553,0.058111,0.062050,0.057539,0.056835,0.059492,0.059618,0.067370
12930,3232,5e-4,0.632860,1.8830,2094.81,1.4739,0.107386,0.064933,3.338058,0.054132,0.067648,0.065188,0.058930,0.054878,0.063457,0.064700,0.066183
12940,3235,5e-4,0.639340,1.8952,2352.88,1.4812,0.106850,0.062758,3.404403,0.062502,0.063961,0.069678,0.056063,0.062029,0.059474,0.062912,0.063476
12950,3237,5e-4,0.570168,1.7686,1936.79,1.4832,0.100596,0.060349,3.008166,0.047049,0.061189,0.056356,0.059661,0.058065,0.061558,0.059486,0.060866
12960,3240,5e-4,0.662961,1.9405,2512.81,1.4542,0.108043,0.064420,3.533937,0.049451,0.058917,0.059986,0.060320,0.062304,0.064053,0.066061,0.064364
12970,3242,5e-4,0.641062,1.8985,3132.99,1.4955,0.106703,0.063347,3.303210,0.062053,0.066970,0.059794,0.062669,0.061258,0.064804,0.061369,0.064549
12980,3245,5e-4,0.595467,1.8139,2225.10,1.5395,0.103592,0.060314,3.069266,0.046075,0.060099,0.059160,0.058872,0.065971,0.059051,0.058264,0.062548
12990,3247,5e-4,0.588366,1.8010,2564.46,1.5301,0.103192,0.062329,2.986648,0.049278,0.062983,0.057883,0.051834,0.060199,0.062875,0.064939,0.061114
13000,3250,5e-4,0.603472,1.8285,2266.79,1.5340,0.104111,0.062459,3.133774,0.036732,0.039928,0.056495,0.056582,0.057104,0.063074,0.065650,0.061157
13010,3252,5e-4,0.581391,1.7885,2699.82,1.4648,0.102876,0.060650,3.017038,0.064992,0.068684,0.053540,0.058235,0.062837,0.057895,0.057758,0.067103
13020,3255,5e-4,0.586526,1.7977,2337.20,1.5308,0.102152,0.061453,2.995469,0.059185,0.068613,0.056417,0.050673,0.057350,0.063895,0.061306,0.061153
13030,3257,5e-4,0.601907,1.8256,2061.47,1.5204,0.105981,0.060683,3.088900,0.047081,0.062722,0.062923,0.061383,0.057918,0.059903,0.060905,0.062651
13040,3260,5e-4,0.608708,1.8381,2782.97,1.5474,0.103733,0.058924,3.082452,0.063824,0.060409,0.064388,0.055192,0.059852,0.056755,0.061893,0.056302
13050,3262,5e-4,0.561477,1.7533,2381.62,1.5424,0.102638,0.059385,2.807495,0.062905,0.053868,0.051245,0.057330,0.059808,0.056642,0.061433,0.059123
13060,3265,5e-4,0.628672,1.8751,2224.43,1.5407,0.102913,0.057610,3.264404,0.044574,0.069916,0.059635,0.055520,0.055652,0.057446,0.057437,0.060072
13070,3267,5e-4,0.617050,1.8535,2125.70,1.4944,0.104394,0.061555,3.200244,0.061156,0.061274,0.065139,0.061374,0.056336,0.059149,0.060319,0.066295
13080,3270,5e-4,0.696486,2.0067,2360.16,1.5256,0.109810,0.064684,3.568106,0.062910,0.066060,0.064185,0.053852,0.073059,0.061143,0.065160,0.063979
13090,3272,5e-4,0.594210,1.8116,2396.48,1.5068,0.103366,0.061444,3.070343,0.043986,0.054057,0.053458,0.064326,0.062108,0.060157,0.060739,0.063772
13100,3275,5e-4,0.580735,1.7874,2685.96,1.5023,0.104786,0.061082,3.019014,0.049419,0.062830,0.059748,0.058525,0.061107,0.060919,0.061998,0.060603
13110,3277,5e-4,0.643707,1.9035,2501.17,1.4564,0.107724,0.062079,3.396104,0.065119,0.058616,0.064236,0.060566,0.062695,0.061576,0.061576,0.061697
13120,3280,5e-4,0.569378,1.7672,2038.23,1.5282,0.102523,0.060888,2.993981,0.060368,0.072078,0.082766,0.063264,0.058392,0.060891,0.058325,0.067148
13130,3282,5e-4,0.620710,1.8602,2276.22,1.5143,0.102418,0.059220,3.177302,0.059119,0.052239,0.057368,0.057009,0.059425,0.057290,0.057856,0.062845
13140,3285,5e-4,0.605871,1.8328,2000.19,1.5228,0.106183,0.064071,3.187746,0.056356,0.061972,0.065995,0.070326,0.062353,0.067126,0.063342,0.062339
13150,3287,5e-4,0.622511,1.8636,2116.18,1.5109,0.105544,0.060748,3.222359,0.056459,0.063363,0.063099,0.056158,0.054128,0.062543,0.060626,0.062597
13160,3290,5e-4,0.567822,1.7644,1968.12,1.5743,0.099883,0.062749,2.882159,0.049192,0.063223,0.071361,0.095640,0.063295,0.059886,0.060155,0.053360
13170,3292,5e-4,0.597210,1.8170,2704.98,1.4838,0.103399,0.059063,3.082886,0.049179,0.059954,0.053847,0.060734,0.056247,0.056993,0.057542,0.073388
13180,3295,5e-4,0.617317,1.8539,2389.67,1.5505,0.107107,0.062588,3.138577,0.073687,0.086582,0.071187,0.061873,0.066668,0.061114,0.061467,0.062613
13190,3297,5e-4,0.621482,1.8617,2330.76,1.4465,0.107686,0.064954,3.285059,0.054713,0.068167,0.065018,0.059631,0.062141,0.062880,0.065612,0.064936
13200,3300,5e-4,0.585765,1.7964,2614.11,1.4906,0.102138,0.059286,3.036061,0.058006,0.073114,0.067055,0.064998,0.054636,0.057272,0.056708,0.062940
13210,3302,5e-4,0.574431,1.7761,2769.55,1.5098,0.101373,0.059233,2.923348,0.058764,0.058016,0.058402,0.051151,0.055251,0.058916,0.058750,0.058338
13220,3305,5e-4,0.625550,1.8693,2275.61,1.4704,0.103327,0.058732,3.348280,0.047881,0.068974,0.061249,0.055850,0.055824,0.057791,0.057786,0.060484
13230,3307,5e-4,0.651489,1.9184,1948.76,1.5040,0.106093,0.060742,3.398070,0.049715,0.060905,0.068514,0.063376,0.058301,0.054501,0.061960,0.064150
13240,3310,5e-4,0.575152,1.7774,2041.61,1.5149,0.101849,0.059009,3.041248,0.051490,0.061411,0.053925,0.053853,0.060825,0.057228,0.060884,0.060187
13250,3312,5e-4,0.598405,1.8192,2601.83,1.5162,0.103934,0.061047,3.046219,0.077992,0.059475,0.070362,0.063723,0.065702,0.062692,0.056991,0.061057
13260,3315,5e-4,0.627648,1.8732,2083.70,1.5028,0.105990,0.064345,3.316788,0.085839,0.067561,0.073282,0.064854,0.055699,0.066001,0.065207,0.059163
13270,3317,5e-4,0.601199,1.8243,2233.74,1.5080,0.103183,0.064657,3.062063,0.048773,0.059813,0.065985,0.064723,0.063526,0.056425,0.063631,0.073239
13280,3320,5e-4,0.653850,1.9229,2476.60,1.5011,0.106076,0.061920,3.405718,0.053202,0.061916,0.057199,0.052965,0.061810,0.060010,0.063840,0.062882
13290,3322,5e-4,0.637845,1.8924,2566.80,1.4472,0.107480,0.062841,3.378728,0.075918,0.072582,0.056228,0.059730,0.058514,0.061274,0.063448,0.066493
13300,3325,5e-4,0.679440,1.9728,2164.79,1.5082,0.110715,0.062190,3.584399,0.059200,0.045048,0.053159,0.057472,0.062541,0.062945,0.060805,0.065865
13310,3327,5e-4,0.580027,1.7861,2081.96,1.5172,0.099747,0.057111,2.931787,0.065847,0.051497,0.061326,0.059633,0.054138,0.053608,0.058628,0.056146
13320,3330,5e-4,0.651264,1.9180,2311.87,1.4772,0.111473,0.064860,3.478855,0.061618,0.066759,0.060424,0.056577,0.066049,0.063763,0.063265,0.071221
13330,3332,5e-4,0.659039,1.9329,2127.22,1.4712,0.110312,0.062324,3.478047,0.037886,0.082716,0.059181,0.052046,0.064164,0.061700,0.061915,0.064266
13340,3335,5e-4,0.745115,2.1067,2708.83,1.4968,0.113841,0.063296,3.880077,0.068931,0.050295,0.062911,0.064820,0.066012,0.058466,0.060069,0.072930
